CUPS;Fecha;Hora;AE_kWh;AS_KWh;AE_AUTOCONS_kWh;REAL/ESTIMADO
ES0031500202734001QW0F;04/10/2022;23;0,814;;;R
ES0031500202734001QW0F;04/10/2022;24;0,358;;;R
ES0031500202734001QW0F;05/10/2022;1;0,273;;;R
ES0031500202734001QW0F;05/10/2022;2;0,194;;;R
ES0031500202734001QW0F;05/10/2022;3;0,161;;;R
ES0031500202734001QW0F;05/10/2022;4;0,543;;;R
ES0031500202734001QW0F;05/10/2022;5;0,182;;;R
ES0031500202734001QW0F;05/10/2022;6;0,386;;;R
ES0031500202734001QW0F;05/10/2022;7;0,151;;;R
ES0031500202734001QW0F;05/10/2022;8;0,16;;;R
ES0031500202734001QW0F;05/10/2022;9;0,295;;;R
ES0031500202734001QW0F;05/10/2022;10;0,255;;;R
ES0031500202734001QW0F;05/10/2022;11;0,201;;;R
ES0031500202734001QW0F;05/10/2022;12;0,175;;;R
ES0031500202734001QW0F;05/10/2022;13;0,229;;;R
ES0031500202734001QW0F;05/10/2022;14;0,221;;;R
ES0031500202734001QW0F;05/10/2022;15;0,256;;;R
ES0031500202734001QW0F;05/10/2022;16;0,196;;;R
ES0031500202734001QW0F;05/10/2022;17;0,147;;;R
ES0031500202734001QW0F;05/10/2022;18;0,169;;;R
ES0031500202734001QW0F;05/10/2022;19;0,164;;;R
ES0031500202734001QW0F;05/10/2022;20;1,006;;;R
ES0031500202734001QW0F;05/10/2022;21;0,995;;;R
ES0031500202734001QW0F;05/10/2022;22;0,403;;;R
ES0031500202734001QW0F;05/10/2022;23;0,307;;;R
ES0031500202734001QW0F;05/10/2022;24;0,318;;;R
ES0031500202734001QW0F;06/10/2022;1;0,648;;;R
ES0031500202734001QW0F;06/10/2022;2;0,213;;;R
ES0031500202734001QW0F;06/10/2022;3;0,402;;;R
ES0031500202734001QW0F;06/10/2022;4;0,149;;;R
ES0031500202734001QW0F;06/10/2022;5;0,148;;;R
ES0031500202734001QW0F;06/10/2022;6;0,152;;;R
ES0031500202734001QW0F;06/10/2022;7;0,153;;;R
ES0031500202734001QW0F;06/10/2022;8;0,241;;;R
ES0031500202734001QW0F;06/10/2022;9;0,256;;;R
ES0031500202734001QW0F;06/10/2022;10;0,151;;;R
ES0031500202734001QW0F;06/10/2022;11;0,201;;;R
ES0031500202734001QW0F;06/10/2022;12;0,282;;;R
ES0031500202734001QW0F;06/10/2022;13;0,774;;;R
ES0031500202734001QW0F;06/10/2022;14;1,239;;;R
ES0031500202734001QW0F;06/10/2022;15;0,56;;;R
ES0031500202734001QW0F;06/10/2022;16;0,387;;;R
ES0031500202734001QW0F;06/10/2022;17;0,186;;;R
ES0031500202734001QW0F;06/10/2022;18;0,141;;;R
ES0031500202734001QW0F;06/10/2022;19;0,145;;;R
ES0031500202734001QW0F;06/10/2022;20;0,143;;;R
ES0031500202734001QW0F;06/10/2022;21;0,271;;;R
ES0031500202734001QW0F;06/10/2022;22;0,381;;;R
ES0031500202734001QW0F;06/10/2022;23;0,4;;;R
ES0031500202734001QW0F;06/10/2022;24;0,348;;;R
ES0031500202734001QW0F;07/10/2022;1;0,335;;;R
ES0031500202734001QW0F;07/10/2022;2;0,206;;;R
ES0031500202734001QW0F;07/10/2022;3;0,57;;;R
ES0031500202734001QW0F;07/10/2022;4;0,525;;;R
ES0031500202734001QW0F;07/10/2022;5;0,288;;;R
ES0031500202734001QW0F;07/10/2022;6;0,147;;;R
ES0031500202734001QW0F;07/10/2022;7;0,146;;;R
ES0031500202734001QW0F;07/10/2022;8;0,17;;;R
ES0031500202734001QW0F;07/10/2022;9;0,156;;;R
ES0031500202734001QW0F;07/10/2022;10;0,287;;;R
ES0031500202734001QW0F;07/10/2022;11;0,4;;;R
ES0031500202734001QW0F;07/10/2022;12;0,366;;;R
ES0031500202734001QW0F;07/10/2022;13;0,304;;;R
ES0031500202734001QW0F;07/10/2022;14;0,299;;;R
ES0031500202734001QW0F;07/10/2022;15;0,627;;;R
ES0031500202734001QW0F;07/10/2022;16;0,452;;;R
ES0031500202734001QW0F;07/10/2022;17;0,258;;;R
ES0031500202734001QW0F;07/10/2022;18;0,233;;;R
ES0031500202734001QW0F;07/10/2022;19;0,221;;;R
ES0031500202734001QW0F;07/10/2022;20;1,519;;;R
ES0031500202734001QW0F;07/10/2022;21;0,615;;;R
ES0031500202734001QW0F;07/10/2022;22;0,399;;;R
ES0031500202734001QW0F;07/10/2022;23;0,401;;;R
ES0031500202734001QW0F;07/10/2022;24;0,48;;;R
ES0031500202734001QW0F;08/10/2022;1;0,32;;;R
ES0031500202734001QW0F;08/10/2022;2;0,196;;;R
ES0031500202734001QW0F;08/10/2022;3;0,184;;;R
ES0031500202734001QW0F;08/10/2022;4;0,176;;;R
ES0031500202734001QW0F;08/10/2022;5;0,153;;;R
ES0031500202734001QW0F;08/10/2022;6;0,16;;;R
ES0031500202734001QW0F;08/10/2022;7;0,149;;;R
ES0031500202734001QW0F;08/10/2022;8;0,16;;;R
ES0031500202734001QW0F;08/10/2022;9;0,173;;;R
ES0031500202734001QW0F;08/10/2022;10;0,173;;;R
ES0031500202734001QW0F;08/10/2022;11;0,15;;;R
ES0031500202734001QW0F;08/10/2022;12;0,636;;;R
ES0031500202734001QW0F;08/10/2022;13;0,721;;;R
ES0031500202734001QW0F;08/10/2022;14;0,237;;;R
ES0031500202734001QW0F;08/10/2022;15;0,162;;;R
ES0031500202734001QW0F;08/10/2022;16;0,255;;;R
ES0031500202734001QW0F;08/10/2022;17;0,192;;;R
ES0031500202734001QW0F;08/10/2022;18;0,161;;;R
ES0031500202734001QW0F;08/10/2022;19;0,232;;;R
ES0031500202734001QW0F;08/10/2022;20;0,201;;;R
ES0031500202734001QW0F;08/10/2022;21;0,362;;;R
ES0031500202734001QW0F;08/10/2022;22;2,023;;;R
ES0031500202734001QW0F;08/10/2022;23;0,534;;;R
ES0031500202734001QW0F;08/10/2022;24;0,279;;;R
ES0031500202734001QW0F;09/10/2022;1;0,223;;;R
ES0031500202734001QW0F;09/10/2022;2;0,171;;;R
ES0031500202734001QW0F;09/10/2022;3;0,141;;;R
ES0031500202734001QW0F;09/10/2022;4;0,318;;;R
ES0031500202734001QW0F;09/10/2022;5;0,147;;;R
ES0031500202734001QW0F;09/10/2022;6;0,137;;;R
ES0031500202734001QW0F;09/10/2022;7;0,138;;;R
ES0031500202734001QW0F;09/10/2022;8;0,15;;;R
ES0031500202734001QW0F;09/10/2022;9;0,137;;;R
ES0031500202734001QW0F;09/10/2022;10;0,172;;;R
ES0031500202734001QW0F;09/10/2022;11;0,318;;;R
ES0031500202734001QW0F;09/10/2022;12;0,701;;;R
ES0031500202734001QW0F;09/10/2022;13;0,459;;;R
ES0031500202734001QW0F;09/10/2022;14;0,158;;;R
ES0031500202734001QW0F;09/10/2022;15;0,169;;;R
ES0031500202734001QW0F;09/10/2022;16;0,194;;;R
ES0031500202734001QW0F;09/10/2022;17;0,14;;;R
ES0031500202734001QW0F;09/10/2022;18;0,243;;;R
ES0031500202734001QW0F;09/10/2022;19;0,379;;;R
ES0031500202734001QW0F;09/10/2022;20;0,268;;;R
ES0031500202734001QW0F;09/10/2022;21;0,261;;;R
ES0031500202734001QW0F;09/10/2022;22;0,335;;;R
ES0031500202734001QW0F;09/10/2022;23;0,218;;;R
ES0031500202734001QW0F;09/10/2022;24;0,217;;;R
ES0031500202734001QW0F;10/10/2022;1;0,609;;;R
ES0031500202734001QW0F;10/10/2022;2;0,43;;;R
ES0031500202734001QW0F;10/10/2022;3;0,221;;;R
ES0031500202734001QW0F;10/10/2022;4;0,17;;;R
ES0031500202734001QW0F;10/10/2022;5;0,143;;;R
ES0031500202734001QW0F;10/10/2022;6;0,141;;;R
ES0031500202734001QW0F;10/10/2022;7;0,18;;;R
ES0031500202734001QW0F;10/10/2022;8;0,2;;;R
ES0031500202734001QW0F;10/10/2022;9;0,138;;;R
ES0031500202734001QW0F;10/10/2022;10;0,139;;;R
ES0031500202734001QW0F;10/10/2022;11;0,127;;;R
ES0031500202734001QW0F;10/10/2022;12;0,139;;;R
ES0031500202734001QW0F;10/10/2022;13;0,119;;;R
ES0031500202734001QW0F;10/10/2022;14;0,118;;;R
ES0031500202734001QW0F;10/10/2022;15;0,426;;;R
ES0031500202734001QW0F;10/10/2022;16;0,621;;;R
ES0031500202734001QW0F;10/10/2022;17;0,212;;;R
ES0031500202734001QW0F;10/10/2022;18;0,169;;;R
ES0031500202734001QW0F;10/10/2022;19;0,157;;;R
ES0031500202734001QW0F;10/10/2022;20;0,437;;;R
ES0031500202734001QW0F;10/10/2022;21;1,112;;;R
ES0031500202734001QW0F;10/10/2022;22;0,473;;;R
ES0031500202734001QW0F;10/10/2022;23;0,347;;;R
ES0031500202734001QW0F;10/10/2022;24;0,423;;;R
ES0031500202734001QW0F;11/10/2022;1;0,317;;;R
ES0031500202734001QW0F;11/10/2022;2;0,225;;;R
ES0031500202734001QW0F;11/10/2022;3;0,149;;;R
ES0031500202734001QW0F;11/10/2022;4;0,133;;;R
ES0031500202734001QW0F;11/10/2022;5;0,134;;;R
ES0031500202734001QW0F;11/10/2022;6;0,154;;;R
ES0031500202734001QW0F;11/10/2022;7;0,136;;;R
ES0031500202734001QW0F;11/10/2022;8;0,142;;;R
ES0031500202734001QW0F;11/10/2022;9;0,298;;;R
ES0031500202734001QW0F;11/10/2022;10;0,151;;;R
ES0031500202734001QW0F;11/10/2022;11;0,135;;;R
ES0031500202734001QW0F;11/10/2022;12;0,128;;;R
ES0031500202734001QW0F;11/10/2022;13;0,13;;;R
ES0031500202734001QW0F;11/10/2022;14;0,126;;;R
ES0031500202734001QW0F;11/10/2022;15;0,118;;;R
ES0031500202734001QW0F;11/10/2022;16;0,236;;;R
ES0031500202734001QW0F;11/10/2022;17;0,178;;;R
ES0031500202734001QW0F;11/10/2022;18;0,15;;;R
ES0031500202734001QW0F;11/10/2022;19;0,178;;;R
ES0031500202734001QW0F;11/10/2022;20;0,372;;;R
ES0031500202734001QW0F;11/10/2022;21;0,395;;;R
ES0031500202734001QW0F;11/10/2022;22;0,345;;;R
ES0031500202734001QW0F;11/10/2022;23;0,338;;;R
ES0031500202734001QW0F;11/10/2022;24;0,356;;;R
ES0031500202734001QW0F;12/10/2022;1;0,197;;;R
ES0031500202734001QW0F;12/10/2022;2;0,172;;;R
ES0031500202734001QW0F;12/10/2022;3;0,151;;;R
ES0031500202734001QW0F;12/10/2022;4;0,14;;;R
ES0031500202734001QW0F;12/10/2022;5;0,16;;;R
ES0031500202734001QW0F;12/10/2022;6;0,149;;;R
ES0031500202734001QW0F;12/10/2022;7;0,137;;;R
ES0031500202734001QW0F;12/10/2022;8;0,138;;;R
ES0031500202734001QW0F;12/10/2022;9;0,186;;;R
ES0031500202734001QW0F;12/10/2022;10;0,259;;;R
ES0031500202734001QW0F;12/10/2022;11;0,674;;;R
ES0031500202734001QW0F;12/10/2022;12;0,595;;;R
ES0031500202734001QW0F;12/10/2022;13;0,147;;;R
ES0031500202734001QW0F;12/10/2022;14;0,196;;;R
ES0031500202734001QW0F;12/10/2022;15;0,213;;;R
ES0031500202734001QW0F;12/10/2022;16;0,251;;;R
ES0031500202734001QW0F;12/10/2022;17;0,217;;;R
ES0031500202734001QW0F;12/10/2022;18;0,196;;;R
ES0031500202734001QW0F;12/10/2022;19;0,836;;;R
ES0031500202734001QW0F;12/10/2022;20;0,604;;;R
ES0031500202734001QW0F;12/10/2022;21;1,86;;;R
ES0031500202734001QW0F;12/10/2022;22;2,548;;;R
ES0031500202734001QW0F;12/10/2022;23;0,712;;;R
ES0031500202734001QW0F;12/10/2022;24;0,288;;;R
ES0031500202734001QW0F;13/10/2022;1;0,221;;;R
ES0031500202734001QW0F;13/10/2022;2;0,188;;;R
ES0031500202734001QW0F;13/10/2022;3;0,148;;;R
ES0031500202734001QW0F;13/10/2022;4;0,138;;;R
ES0031500202734001QW0F;13/10/2022;5;0,138;;;R
ES0031500202734001QW0F;13/10/2022;6;0,145;;;R
ES0031500202734001QW0F;13/10/2022;7;0,157;;;R
ES0031500202734001QW0F;13/10/2022;8;0,201;;;R
ES0031500202734001QW0F;13/10/2022;9;0,136;;;R
ES0031500202734001QW0F;13/10/2022;10;0,134;;;R
ES0031500202734001QW0F;13/10/2022;11;0,148;;;R
ES0031500202734001QW0F;13/10/2022;12;0,141;;;R
ES0031500202734001QW0F;13/10/2022;13;0,135;;;R
ES0031500202734001QW0F;13/10/2022;14;0,137;;;R
ES0031500202734001QW0F;13/10/2022;15;0,178;;;R
ES0031500202734001QW0F;13/10/2022;16;0,592;;;R
ES0031500202734001QW0F;13/10/2022;17;0,203;;;R
ES0031500202734001QW0F;13/10/2022;18;0,383;;;R
ES0031500202734001QW0F;13/10/2022;19;0,153;;;R
ES0031500202734001QW0F;13/10/2022;20;0,287;;;R
ES0031500202734001QW0F;13/10/2022;21;0,386;;;R
ES0031500202734001QW0F;13/10/2022;22;0,358;;;R
ES0031500202734001QW0F;13/10/2022;23;0,367;;;R
ES0031500202734001QW0F;13/10/2022;24;0,339;;;R
ES0031500202734001QW0F;14/10/2022;1;0,221;;;R
ES0031500202734001QW0F;14/10/2022;2;0,168;;;R
ES0031500202734001QW0F;14/10/2022;3;0,152;;;R
ES0031500202734001QW0F;14/10/2022;4;0,138;;;R
ES0031500202734001QW0F;14/10/2022;5;0,148;;;R
ES0031500202734001QW0F;14/10/2022;6;0,141;;;R
ES0031500202734001QW0F;14/10/2022;7;0,152;;;R
ES0031500202734001QW0F;14/10/2022;8;0,203;;;R
ES0031500202734001QW0F;14/10/2022;9;0,156;;;R
ES0031500202734001QW0F;14/10/2022;10;0,164;;;R
ES0031500202734001QW0F;14/10/2022;11;0,154;;;R
ES0031500202734001QW0F;14/10/2022;12;0,202;;;R
ES0031500202734001QW0F;14/10/2022;13;0,184;;;R
ES0031500202734001QW0F;14/10/2022;14;0,201;;;R
ES0031500202734001QW0F;14/10/2022;15;0,599;;;R
ES0031500202734001QW0F;14/10/2022;16;0,198;;;R
ES0031500202734001QW0F;14/10/2022;17;0,136;;;R
ES0031500202734001QW0F;14/10/2022;18;0,163;;;R
ES0031500202734001QW0F;14/10/2022;19;0,157;;;R
ES0031500202734001QW0F;14/10/2022;20;0,236;;;R
ES0031500202734001QW0F;14/10/2022;21;0,344;;;R
ES0031500202734001QW0F;14/10/2022;22;0,358;;;R
ES0031500202734001QW0F;14/10/2022;23;0,358;;;R
ES0031500202734001QW0F;14/10/2022;24;0,331;;;R
ES0031500202734001QW0F;15/10/2022;1;0,204;;;R
ES0031500202734001QW0F;15/10/2022;2;0,17;;;R
ES0031500202734001QW0F;15/10/2022;3;0,157;;;R
ES0031500202734001QW0F;15/10/2022;4;0,146;;;R
ES0031500202734001QW0F;15/10/2022;5;0,147;;;R
ES0031500202734001QW0F;15/10/2022;6;0,152;;;R
ES0031500202734001QW0F;15/10/2022;7;0,138;;;R
ES0031500202734001QW0F;15/10/2022;8;0,175;;;R
ES0031500202734001QW0F;15/10/2022;9;0,238;;;R
ES0031500202734001QW0F;15/10/2022;10;0,23;;;R
ES0031500202734001QW0F;15/10/2022;11;0,178;;;R
ES0031500202734001QW0F;15/10/2022;12;0,181;;;R
ES0031500202734001QW0F;15/10/2022;13;0,223;;;R
ES0031500202734001QW0F;15/10/2022;14;0,182;;;R
ES0031500202734001QW0F;15/10/2022;15;0,172;;;R
ES0031500202734001QW0F;15/10/2022;16;0,306;;;R
ES0031500202734001QW0F;15/10/2022;17;0,499;;;R
ES0031500202734001QW0F;15/10/2022;18;0,157;;;R
ES0031500202734001QW0F;15/10/2022;19;0,203;;;R
ES0031500202734001QW0F;15/10/2022;20;0,143;;;R
ES0031500202734001QW0F;15/10/2022;21;0,147;;;R
ES0031500202734001QW0F;15/10/2022;22;0,132;;;R
ES0031500202734001QW0F;15/10/2022;23;0,132;;;R
ES0031500202734001QW0F;15/10/2022;24;0,133;;;R
ES0031500202734001QW0F;16/10/2022;1;0,178;;;R
ES0031500202734001QW0F;16/10/2022;2;0,153;;;R
ES0031500202734001QW0F;16/10/2022;3;0,143;;;R
ES0031500202734001QW0F;16/10/2022;4;0,138;;;R
ES0031500202734001QW0F;16/10/2022;5;0,132;;;R
ES0031500202734001QW0F;16/10/2022;6;0,132;;;R
ES0031500202734001QW0F;16/10/2022;7;0,142;;;R
ES0031500202734001QW0F;16/10/2022;8;0,144;;;R
ES0031500202734001QW0F;16/10/2022;9;0,188;;;R
ES0031500202734001QW0F;16/10/2022;10;0,211;;;R
ES0031500202734001QW0F;16/10/2022;11;0,6;;;R
ES0031500202734001QW0F;16/10/2022;12;0,275;;;R
ES0031500202734001QW0F;16/10/2022;13;0,442;;;R
ES0031500202734001QW0F;16/10/2022;14;0,409;;;R
ES0031500202734001QW0F;16/10/2022;15;0,386;;;R
ES0031500202734001QW0F;16/10/2022;16;0,142;;;R
ES0031500202734001QW0F;16/10/2022;17;0,141;;;R
ES0031500202734001QW0F;16/10/2022;18;0,233;;;R
ES0031500202734001QW0F;16/10/2022;19;0,232;;;R
ES0031500202734001QW0F;16/10/2022;20;0,464;;;R
ES0031500202734001QW0F;16/10/2022;21;0,945;;;R
ES0031500202734001QW0F;16/10/2022;22;1,8;;;R
ES0031500202734001QW0F;16/10/2022;23;0,361;;;R
ES0031500202734001QW0F;16/10/2022;24;0,268;;;R
ES0031500202734001QW0F;17/10/2022;1;0,158;;;R
ES0031500202734001QW0F;17/10/2022;2;0,156;;;R
ES0031500202734001QW0F;17/10/2022;3;0,144;;;R
ES0031500202734001QW0F;17/10/2022;4;0,145;;;R
ES0031500202734001QW0F;17/10/2022;5;0,147;;;R
ES0031500202734001QW0F;17/10/2022;6;0,148;;;R
ES0031500202734001QW0F;17/10/2022;7;0,139;;;R
ES0031500202734001QW0F;17/10/2022;8;0,183;;;R
ES0031500202734001QW0F;17/10/2022;9;0,335;;;R
ES0031500202734001QW0F;17/10/2022;10;0,196;;;R
ES0031500202734001QW0F;17/10/2022;11;0,239;;;R
ES0031500202734001QW0F;17/10/2022;12;0,198;;;R
ES0031500202734001QW0F;17/10/2022;13;0,157;;;R
ES0031500202734001QW0F;17/10/2022;14;0,177;;;R
ES0031500202734001QW0F;17/10/2022;15;0,218;;;R
ES0031500202734001QW0F;17/10/2022;16;0,138;;;R
ES0031500202734001QW0F;17/10/2022;17;0,136;;;R
ES0031500202734001QW0F;17/10/2022;18;0,194;;;R
ES0031500202734001QW0F;17/10/2022;19;0,174;;;R
ES0031500202734001QW0F;17/10/2022;20;0,219;;;R
ES0031500202734001QW0F;17/10/2022;21;0,736;;;R
ES0031500202734001QW0F;17/10/2022;22;0,53;;;R
ES0031500202734001QW0F;17/10/2022;23;0,529;;;R
ES0031500202734001QW0F;17/10/2022;24;0,362;;;R
ES0031500202734001QW0F;18/10/2022;1;0,395;;;R
ES0031500202734001QW0F;18/10/2022;2;0,268;;;R
ES0031500202734001QW0F;18/10/2022;3;0,178;;;R
ES0031500202734001QW0F;18/10/2022;4;0,137;;;R
ES0031500202734001QW0F;18/10/2022;5;0,151;;;R
ES0031500202734001QW0F;18/10/2022;6;0,14;;;R
ES0031500202734001QW0F;18/10/2022;7;0,133;;;R
ES0031500202734001QW0F;18/10/2022;8;0,229;;;R
ES0031500202734001QW0F;18/10/2022;9;0,166;;;R
ES0031500202734001QW0F;18/10/2022;10;0,16;;;R
ES0031500202734001QW0F;18/10/2022;11;0,153;;;R
ES0031500202734001QW0F;18/10/2022;12;0,264;;;R
ES0031500202734001QW0F;18/10/2022;13;0,154;;;R
ES0031500202734001QW0F;18/10/2022;14;1,841;;;R
ES0031500202734001QW0F;18/10/2022;15;0,719;;;R
ES0031500202734001QW0F;18/10/2022;16;0,507;;;R
ES0031500202734001QW0F;18/10/2022;17;0,229;;;R
ES0031500202734001QW0F;18/10/2022;18;0,166;;;R
ES0031500202734001QW0F;18/10/2022;19;0,172;;;R
ES0031500202734001QW0F;18/10/2022;20;0,166;;;R
ES0031500202734001QW0F;18/10/2022;21;0,28;;;R
ES0031500202734001QW0F;18/10/2022;22;0,37;;;R
ES0031500202734001QW0F;18/10/2022;23;0,363;;;R
ES0031500202734001QW0F;18/10/2022;24;0,296;;;R
ES0031500202734001QW0F;19/10/2022;1;0,284;;;R
ES0031500202734001QW0F;19/10/2022;2;0,283;;;R
ES0031500202734001QW0F;19/10/2022;3;0,257;;;R
ES0031500202734001QW0F;19/10/2022;4;0,201;;;R
ES0031500202734001QW0F;19/10/2022;5;0,181;;;R
ES0031500202734001QW0F;19/10/2022;6;0,151;;;R
ES0031500202734001QW0F;19/10/2022;7;0,139;;;R
ES0031500202734001QW0F;19/10/2022;8;0,16;;;R
ES0031500202734001QW0F;19/10/2022;9;0,157;;;R
ES0031500202734001QW0F;19/10/2022;10;0,145;;;R
ES0031500202734001QW0F;19/10/2022;11;0,171;;;R
ES0031500202734001QW0F;19/10/2022;12;0,421;;;R
ES0031500202734001QW0F;19/10/2022;13;0,74;;;R
ES0031500202734001QW0F;19/10/2022;14;0,679;;;R
ES0031500202734001QW0F;19/10/2022;15;0,226;;;R
ES0031500202734001QW0F;19/10/2022;16;0,385;;;R
ES0031500202734001QW0F;19/10/2022;17;0,158;;;R
ES0031500202734001QW0F;19/10/2022;18;0,142;;;R
ES0031500202734001QW0F;19/10/2022;19;0,166;;;R
ES0031500202734001QW0F;19/10/2022;20;0,206;;;R
ES0031500202734001QW0F;19/10/2022;21;0,232;;;R
ES0031500202734001QW0F;19/10/2022;22;0,379;;;R
ES0031500202734001QW0F;19/10/2022;23;0,236;;;R
ES0031500202734001QW0F;19/10/2022;24;0,297;;;R
ES0031500202734001QW0F;20/10/2022;1;0,229;;;R
ES0031500202734001QW0F;20/10/2022;2;0,168;;;R
ES0031500202734001QW0F;20/10/2022;3;0,152;;;R
ES0031500202734001QW0F;20/10/2022;4;0,144;;;R
ES0031500202734001QW0F;20/10/2022;5;0,158;;;R
ES0031500202734001QW0F;20/10/2022;6;0,155;;;R
ES0031500202734001QW0F;20/10/2022;7;0,171;;;R
ES0031500202734001QW0F;20/10/2022;8;0,356;;;R
ES0031500202734001QW0F;20/10/2022;9;0,225;;;R
ES0031500202734001QW0F;20/10/2022;10;0,157;;;R
ES0031500202734001QW0F;20/10/2022;11;0,153;;;R
ES0031500202734001QW0F;20/10/2022;12;0,171;;;R
ES0031500202734001QW0F;20/10/2022;13;0,258;;;R
ES0031500202734001QW0F;20/10/2022;14;0,262;;;R
ES0031500202734001QW0F;20/10/2022;15;0,309;;;R
ES0031500202734001QW0F;20/10/2022;16;0,243;;;R
ES0031500202734001QW0F;20/10/2022;17;0,166;;;R
ES0031500202734001QW0F;20/10/2022;18;0,24;;;R
ES0031500202734001QW0F;20/10/2022;19;0,219;;;R
ES0031500202734001QW0F;20/10/2022;20;0,16;;;R
ES0031500202734001QW0F;20/10/2022;21;1,15;;;R
ES0031500202734001QW0F;20/10/2022;22;0,614;;;R
ES0031500202734001QW0F;20/10/2022;23;0,366;;;R
ES0031500202734001QW0F;20/10/2022;24;0,524;;;R
ES0031500202734001QW0F;21/10/2022;1;0,401;;;R
ES0031500202734001QW0F;21/10/2022;2;0,345;;;R
ES0031500202734001QW0F;21/10/2022;3;0,655;;;R
ES0031500202734001QW0F;21/10/2022;4;0,214;;;R
ES0031500202734001QW0F;21/10/2022;5;0,366;;;R
ES0031500202734001QW0F;21/10/2022;6;0,146;;;R
ES0031500202734001QW0F;21/10/2022;7;0,192;;;R
ES0031500202734001QW0F;21/10/2022;8;0,314;;;R
ES0031500202734001QW0F;21/10/2022;9;0,17;;;R
ES0031500202734001QW0F;21/10/2022;10;0,198;;;R
ES0031500202734001QW0F;21/10/2022;11;0,161;;;R
ES0031500202734001QW0F;21/10/2022;12;0,186;;;R
ES0031500202734001QW0F;21/10/2022;13;0,198;;;R
ES0031500202734001QW0F;21/10/2022;14;0,166;;;R
ES0031500202734001QW0F;21/10/2022;15;0,35;;;R
ES0031500202734001QW0F;21/10/2022;16;0,284;;;R
ES0031500202734001QW0F;21/10/2022;17;0,179;;;R
ES0031500202734001QW0F;21/10/2022;18;0,157;;;R
ES0031500202734001QW0F;21/10/2022;19;0,135;;;R
ES0031500202734001QW0F;21/10/2022;20;0,263;;;R
ES0031500202734001QW0F;21/10/2022;21;0,729;;;R
ES0031500202734001QW0F;21/10/2022;22;0,322;;;R
ES0031500202734001QW0F;21/10/2022;23;0,496;;;R
ES0031500202734001QW0F;21/10/2022;24;0,38;;;R
ES0031500202734001QW0F;22/10/2022;1;0,293;;;R
ES0031500202734001QW0F;22/10/2022;2;0,19;;;R
ES0031500202734001QW0F;22/10/2022;3;0,181;;;R
ES0031500202734001QW0F;22/10/2022;4;0,145;;;R
ES0031500202734001QW0F;22/10/2022;5;0,141;;;R
ES0031500202734001QW0F;22/10/2022;6;0,144;;;R
ES0031500202734001QW0F;22/10/2022;7;0,142;;;R
ES0031500202734001QW0F;22/10/2022;8;0,187;;;R
ES0031500202734001QW0F;22/10/2022;9;0,145;;;R
ES0031500202734001QW0F;22/10/2022;10;0,135;;;R
ES0031500202734001QW0F;22/10/2022;11;0,144;;;R
ES0031500202734001QW0F;22/10/2022;12;0,143;;;R
ES0031500202734001QW0F;22/10/2022;13;0,37;;;R
ES0031500202734001QW0F;22/10/2022;14;0,237;;;R
ES0031500202734001QW0F;22/10/2022;15;0,267;;;R
ES0031500202734001QW0F;22/10/2022;16;0,186;;;R
ES0031500202734001QW0F;22/10/2022;17;0,232;;;R
ES0031500202734001QW0F;22/10/2022;18;0,224;;;R
ES0031500202734001QW0F;22/10/2022;19;0,212;;;R
ES0031500202734001QW0F;22/10/2022;20;0,235;;;R
ES0031500202734001QW0F;22/10/2022;21;0,522;;;R
ES0031500202734001QW0F;22/10/2022;22;0,327;;;R
ES0031500202734001QW0F;22/10/2022;23;0,226;;;R
ES0031500202734001QW0F;22/10/2022;24;0,188;;;R
ES0031500202734001QW0F;23/10/2022;1;0,182;;;R
ES0031500202734001QW0F;23/10/2022;2;0,255;;;R
ES0031500202734001QW0F;23/10/2022;3;0,206;;;R
ES0031500202734001QW0F;23/10/2022;4;0,178;;;R
ES0031500202734001QW0F;23/10/2022;5;0,146;;;R
ES0031500202734001QW0F;23/10/2022;6;0,143;;;R
ES0031500202734001QW0F;23/10/2022;7;0,137;;;R
ES0031500202734001QW0F;23/10/2022;8;0,145;;;R
ES0031500202734001QW0F;23/10/2022;9;0,144;;;R
ES0031500202734001QW0F;23/10/2022;10;0,156;;;R
ES0031500202734001QW0F;23/10/2022;11;0,208;;;R
ES0031500202734001QW0F;23/10/2022;12;0,497;;;R
ES0031500202734001QW0F;23/10/2022;13;0,223;;;R
ES0031500202734001QW0F;23/10/2022;14;0,155;;;R
ES0031500202734001QW0F;23/10/2022;15;0,132;;;R
ES0031500202734001QW0F;23/10/2022;16;0,129;;;R
ES0031500202734001QW0F;23/10/2022;17;0,14;;;R
ES0031500202734001QW0F;23/10/2022;18;0,137;;;R
ES0031500202734001QW0F;23/10/2022;19;0,182;;;R
ES0031500202734001QW0F;23/10/2022;20;0,288;;;R
ES0031500202734001QW0F;23/10/2022;21;1,983;;;R
ES0031500202734001QW0F;23/10/2022;22;0,47;;;R
ES0031500202734001QW0F;23/10/2022;23;0,295;;;R
ES0031500202734001QW0F;23/10/2022;24;0,341;;;R
ES0031500202734001QW0F;24/10/2022;1;0,225;;;R
ES0031500202734001QW0F;24/10/2022;2;0,58;;;R
ES0031500202734001QW0F;24/10/2022;3;0,215;;;R
ES0031500202734001QW0F;24/10/2022;4;0,327;;;R
ES0031500202734001QW0F;24/10/2022;5;0,15;;;R
ES0031500202734001QW0F;24/10/2022;6;0,135;;;R
